title,author,year,date,series,number,language,citation,link
Submission in response to the Call for Evidence in connection with the development of the European Democracy Shield;CELE;2025;2025-05-25;Documento de posición;26;ENG;CELE, “Submission in response to the Call for Evidence in connection with the development of the European Democracy Shield”, Documento de posición No. 26 (ENG), Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025);https://www.palermo.edu/Archivos_content/2025/cele/mayo/25_05_2025_DP_26.pdf
Comentarios al proyecto de Ley Modelo Interamericana para prevenir, sancionar y erradicar la violencia digital contra las mujeres por razones de género;CELE;2025;2025-04-08;Documento de posición;25;ESP;CELE, “Comentarios al proyecto de Ley Modelo Interamericana para prevenir, sancionar y erradicar la violencia digital contra las mujeres por razones de género”, Documento de posición No. 25 (ESP), Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025);https://www.palermo.edu/Archivos_content/2025/cele/abril/2025_04_08_CELE_MESECVI.pdf
Ficha Legislativa sobre PL Colombia que regula acceso a menores de edad a redes sociales;CELE;2025;2025-03-05;Informe legislativo;14;;CELE, “Ficha Legislativa sobre PL Colombia que regula acceso a menores de edad a redes sociales”, Informe legislativo No. 14, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025);https://observatoriolegislativocele.com/wp-content/uploads/Informe-legislativo-14-Colombia.pdf
"Brasil - Proyecto de Ley 4691/2024 sobre la Protección de las Libertades Constitucionales y
Derechos Fundamentales en las plataformas, servicios y mercados digitales en Internet. ";Matías Gonzalez Mama y Francesca Chocano;2025;2025-03-10;Informe legislativo;13;;"Matías Gonzalez Mama y Francesca Chocano, “Brasil - Proyecto de Ley 4691/2024 sobre la Protección de las Libertades Constitucionales y
Derechos Fundamentales en las plataformas, servicios y mercados digitales en Internet. ”, Informe legislativo No. 13, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025)";https://observatoriolegislativocele.com/wp-content/uploads/Informe-legislativo-13-Brasil.pdf
Antecedentes y debate sobre el proyecto de Ley de Medios recientemente aprobado en Uruguay;Matías Gonzalez Mama y Francesca Chocano;2024;2024-08;Informe legislativo;13;;Matías Gonzalez Mama y Francesca Chocano, “Antecedentes y debate sobre el proyecto de Ley de Medios recientemente aprobado en Uruguay”, Informe legislativo No. 13, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://observatoriolegislativocele.com/wp-content/uploads/ley-medios-uruguay-1-3.pdf
Chile - Proyecto de ley sobre “trastornos” de la información en línea;CELE;2024;2024-07;Informe legislativo;12;;CELE, “Chile - Proyecto de ley sobre “trastornos” de la información en línea”, Informe legislativo No. 12, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://observatoriolegislativocele.com/wp-content/uploads/240731-chile-proyecto-de-ley.pdf
La penalización de actos de blasfemia en Dinamarca.
;CELE;2023;2023-11;Informe legislativo;11;;CELE, “La penalización de actos de blasfemia en Dinamarca.
”, Informe legislativo No. 11, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://observatoriolegislativocele.com/wp-content/uploads/Informe-legislativo-11_2023.pdf
Proyecto de ley contra la violencia de género en la vida política de la mujer.;Matías Gonzalez Mama y Lina Paola Velásquez Veloza;2023;2023-10;Informe legislativo;10;;Matías Gonzalez Mama y Lina Paola Velásquez Veloza, “Proyecto de ley contra la violencia de género en la vida política de la mujer.”, Informe legislativo No. 10, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://observatoriolegislativocele.com/wp-content/uploads/Informe-legislativo-10_2023.pdf
Análisis de Jurisprudencia en casos recientes de libertad de expresión e Internet;CELE;2025;2025-02-01;Informe de jurisprudencia;1;;CELE, “Análisis de Jurisprudencia en casos recientes de libertad de expresión e Internet”, Informe de jurisprudencia No. 1, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025);https://observatoriolegislativocele.com/wp-content/uploads/250122-jurisprudencia-casos-controvertidos.pdf
Submission in response to OFCOM’s call for evidence regarding “Researchers’ access to information from regulated online services”;CELE;2025;2025-01-14;Documento de posición;24;;CELE, “Submission in response to OFCOM’s call for evidence regarding “Researchers’ access to information from regulated online services””, Documento de posición No. 24, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025);https://www.palermo.edu/Archivos_content/2025/cele/enero/2025-01-14-DP24-CELE.pdf
Submission to the Thematic Report on "Freedom of Expression and Elections in the Digital Age";CELE;2025;2025-01-01;Documento de posición;23;;CELE, “Submission to the Thematic Report on "Freedom of Expression and Elections in the Digital Age"”, Documento de posición No. 23, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2025);https://www.palermo.edu/Archivos_content/2025/cele/enero/2025_01_20_DP23_.pdf
Submission in response to the Public Consultation on the draft delegated act on access to online platform data for vetted researchers under the Digital Services Act (DSA);CELE & Internetlab;2024;2024-10-12;Documento de posición;22;ENG;CELE & Internetlab, “Submission in response to the Public Consultation on the draft delegated act on access to online platform data for vetted researchers under the Digital Services Act (DSA)”, Documento de posición No. 22 (ENG), Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2024);https://www.palermo.edu/Archivos_content/2024/cele/diciembre/2024_12_10_DP22_CELE%20(1).pdf
